"proyecto" "folioviv" "foliohog" "numren" "conyu" "inglab" "pea" "c_ocupa" "sector_act" "ocup_16omas" "ocup" "trab_formal" "pering" "asis_esc" "años_escolaridad" "preslab" "jub" "factor" "habl_ind" "edo_civ" "pob_ind" "tam_loc" "ic_rezedu" "ic_asalud" "ic_segsoc" "ic_cv" "ic_sbv" "ic_ali" "ictpc" "sexo" "edad" "ictpc2" "mun" "ayuotr" "bengob" "est_calidad_vivienda" "actcom" "tdep" "remesas" "rururb" "bienes" "jsexo" "jedad" "pcpering" "pcocup" "jaesc" "clase_hog" "jnived"
2 154270 0 2 1 5238.2276 1 3 3 1 1 NA 1 2 11 0 0 1973 0 1 0 1 0 1 1 0 0 0 5144.4106 0 36 5144.4106 58 1 0 2 1 1 0 0 8 1 39 75 50 12 2 8
2 154270 0 3 0 0 4 7 6 0 0 5 1 1 8 NA 1 1973 0 6 0 1 0 1 0 0 0 0 5144.4106 1 14 5144.4106 58 1 0 2 1 1 0 0 8 1 39 75 50 12 2 8
2 154270 0 4 0 NA 4 7 6 0 0 5 0 1 1 NA 0 1973 0 NA 0 1 0 1 1 0 0 0 5144.4106 0 8 5144.4106 58 1 0 2 1 1 0 0 8 1 39 75 50 12 2 8
2 154272 0 1 0 0 3 6 5 0 0 4 1 2 12 NA 1 1973 0 2 0 1 0 0 0 1 0 0 3214.7141 1 63 3214.7141 58 1 0 3 1 0.5 0 0 11 1 63 100 0 12 2 8
2 154272 0 2 1 0 3 6 5 0 0 4 1 2 8 NA 1 1973 0 2 0 1 0 0 0 1 0 0 3214.7141 0 68 3214.7141 58 1 0 3 1 0.5 0 0 11 1 63 100 0 12 2 8
2 154272 0 3 0 0 2 5 4 0 0 3 1 2 16 NA 0 1973 0 6 0 1 0 1 1 1 0 0 3214.7141 1 30 3214.7141 58 1 0 3 1 0.5 0 0 11 1 63 100 0 12 2 8
2 154273 0 1 0 28403.01 1 4 3 1 1 1 1 2 12 1 0 1973 0 4 0 1 0 0 0 0 0 0 16953.565 1 45 16953.565 58 1 0 4 4 0 0 0 14 1 45 100 50 12 2 8
2 154273 0 2 0 0 3 6 5 0 0 4 1 1 9 NA 0 1973 0 6 0 1 0 0 0 0 0 0 16953.565 1 16 16953.565 58 1 0 4 4 0 0 0 14 1 45 100 50 12 2 8
2 154274 0 1 0 4912.2364 1 4 3 1 1 1 1 2 12 1 0 1973 0 3 0 1 0 0 0 0 0 1 2829.3935 0 37 2829.3935 58 1 0 4 1 1 0 0 10 0 37 50 50 12 2 6
2 154274 0 2 0 2402.3244 1 3 3 1 1 NA 1 1 9 0 0 1973 0 6 0 1 0 0 0 0 0 1 2829.3935 1 17 2829.3935 58 1 0 4 1 1 0 0 10 0 37 50 50 12 2 6
2 154274 0 3 0 NA 4 7 6 0 0 5 0 1 9 NA 0 1973 0 6 0 1 0 0 0 0 0 1 2829.3935 1 15 2829.3935 58 1 0 4 1 1 0 0 10 0 37 50 50 12 2 6
2 154274 0 4 0 NA 4 7 6 0 0 5 0 1 3 NA 0 1973 0 NA 0 1 0 0 0 0 0 1 2829.3935 1 9 2829.3935 58 1 0 4 1 1 0 0 10 0 37 50 50 12 2 6
2 154276 0 1 0 8121.2715 1 4 3 1 1 1 1 2 16 1 0 1007 0 6 0 1 0 0 0 0 0 0 8766.8636 0 26 8766.8636 58 0 0 4 1 0 0 0 11 0 26 100 100 16 5 10
2 154276 0 2 0 8709.5455 1 4 3 1 1 1 1 2 16 1 0 1007 0 6 0 1 0 0 0 0 0 0 8766.8636 0 27 8766.8636 58 0 0 4 1 0 0 0 11 0 26 100 100 16 5 10
2 154277 0 1 0 0 1 3 3 1 1 NA 1 2 3 0 1 1007 0 5 0 1 1 0 0 0 0 0 6334.3191 0 71 6334.3191 58 0 0 4 4 0.5 0 0 14 0 71 100 100 3 2 3
2 154277 0 2 0 8347.3973 1 4 3 1 1 1 1 2 12 1 0 1007 0 6 0 1 0 0 0 0 0 0 6334.3191 0 48 6334.3191 58 0 0 4 4 0.5 0 0 14 0 71 100 100 3 2 3
2 154277 0 3 0 6461.1035 1 4 3 1 1 1 1 2 16 1 0 1007 0 6 0 1 0 0 0 0 0 0 6334.3191 1 27 6334.3191 58 0 0 4 4 0.5 0 0 14 0 71 100 100 3 2 3
2 154278 0 1 0 0 3 6 5 0 0 4 1 2 5 NA 1 1007 0 5 0 1 1 0 0 0 0 0 6008.7913 0 69 6008.7913 58 0 0 4 2 0 0 0 12 0 69 100 0 NA 1 3
2 154279 0 1 0 6406.1985 1 3 3 1 1 NA 1 2 8 0 0 1007 0 2 0 1 0 1 1 0 0 1 1952.2455 1 48 1952.2455 58 0 0 3 2 0.2 0 0 9 1 48 50 33.33334 8 3 5
2 154279 0 2 1 1801.7433 1 3 3 1 1 NA 1 2 9 0 0 1007 0 2 0 1 0 1 1 0 0 1 1952.2455 0 53 1952.2455 58 0 0 3 2 0.2 0 0 9 1 48 50 33.33334 8 3 5
2 154279 0 3 0 NA 3 6 5 0 0 4 0 2 9 NA 0 1007 0 6 0 1 0 1 1 0 0 1 1952.2455 0 30 1952.2455 58 0 0 3 2 0.2 0 0 9 1 48 50 33.33334 8 3 5
2 154279 0 4 0 NA 2 5 4 0 0 3 0 2 16 NA 0 1007 0 6 0 1 0 1 1 0 0 1 1952.2455 1 23 1952.2455 58 0 0 3 2 0.2 0 0 9 1 48 50 33.33334 8 3 5
2 154279 0 5 0 2802.1235 2 5 4 0 0 3 1 1 8 NA 0 1007 0 6 0 1 1 1 1 0 0 1 1952.2455 1 22 1952.2455 58 0 0 3 2 0.2 0 0 9 1 48 50 33.33334 8 3 5
2 154279 0 6 0 NA 4 7 6 0 0 5 0 1 1 NA 0 1007 0 NA 0 1 0 1 1 0 0 1 1952.2455 1 6 1952.2455 58 0 0 3 2 0.2 0 0 9 1 48 50 33.33334 8 3 5
2 155246 0 1 0 4239.0523 1 3 3 1 1 NA 1 2 8 0 0 1069 0 2 0 1 0 1 1 0 0 0 2118.8385 1 53 2118.8385 58 0 0 3 1 0.25 0 0 12 1 53 40 40 8 3 5
2 155246 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 1069 0 2 0 1 0 0 0 0 0 0 2118.8385 0 51 2118.8385 58 0 0 3 1 0.25 0 0 12 1 53 40 40 8 3 5
2 155246 0 3 0 4290.2007 1 4 3 1 1 1 1 2 12 1 0 1069 0 6 0 1 0 0 0 0 0 0 2118.8385 0 33 2118.8385 58 0 0 3 1 0.25 0 0 12 1 53 40 40 8 3 5
2 155246 0 4 0 NA 2 5 4 0 0 3 0 2 12 NA 0 1069 0 6 0 1 0 1 1 0 0 0 2118.8385 0 23 2118.8385 58 0 0 3 1 0.25 0 0 12 1 53 40 40 8 3 5
2 155246 0 5 0 NA 4 7 6 0 0 5 0 1 3 NA 0 1069 0 NA 0 1 0 0 0 0 0 0 2118.8385 1 9 2118.8385 58 0 0 3 1 0.25 0 0 12 1 53 40 40 8 3 5
2 155248 0 1 0 4804.374 1 4 3 1 1 2 1 2 12 NA 0 1069 0 3 0 1 0 1 1 0 0 0 2000.6933 0 42 2000.6933 58 0 0 4 3 1 0 0 13 0 42 25 25 12 2 6
2 155248 0 2 0 NA 3 6 5 0 0 4 0 1 9 NA 0 1069 0 6 0 1 0 1 1 0 0 0 2000.6933 0 17 2000.6933 58 0 0 4 3 1 0 0 13 0 42 25 25 12 2 6
2 155248 0 3 0 NA 4 7 6 0 0 5 0 1 5 NA 0 1069 0 NA 0 1 0 1 1 0 0 0 2000.6933 0 11 2000.6933 58 0 0 4 3 1 0 0 13 0 42 25 25 12 2 6
2 155248 0 4 0 NA 4 7 6 0 0 5 0 1 1 NA 0 1069 0 NA 0 1 0 1 1 0 0 0 2000.6933 1 7 2000.6933 58 0 0 4 3 1 0 0 13 0 42 25 25 12 2 6
2 155249 0 1 0 9536.7987 1 3 3 1 1 NA 1 2 11 0 0 1069 0 5 0 1 0 1 1 0 0 0 8126.8935 0 41 8126.8935 58 0 0 4 2 0 0 0 13 0 41 50 50 11 2 7
2 155249 0 2 0 NA 3 6 5 0 0 4 0 1 11 NA 0 1069 0 6 0 1 0 1 1 0 0 0 8126.8935 1 17 8126.8935 58 0 0 4 2 0 0 0 13 0 41 50 50 11 2 7
2 155250 0 1 0 5304.4203 1 2 3 1 1 NA 1 2 14 0 0 1069 0 3 0 1 0 1 1 1 0 1 5670.6364 1 29 5670.6364 58 0 0 2 0 0 0 0 6 1 29 100 100 NA 1 9
2 155251 0 1 0 8003.8427 1 2 3 1 1 NA 1 2 12 0 0 928 0 1 0 1 0 1 1 0 0 0 2542.5992 1 42 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155251 0 2 1 798.99108 3 6 5 0 0 4 1 2 6 NA 0 928 0 1 0 1 0 1 1 0 0 0 2542.5992 0 42 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155251 0 3 0 165.79755 3 6 5 0 0 4 1 2 0 NA 0 928 0 2 0 1 1 1 1 0 0 0 2542.5992 1 70 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155251 0 4 0 NA 3 6 5 0 0 4 0 2 0 NA 0 928 0 2 0 1 1 1 1 0 0 0 2542.5992 0 70 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155251 0 5 0 5004.5562 1 4 3 1 1 NA 1 2 9 0 0 928 0 6 0 1 0 1 1 0 0 0 2542.5992 1 21 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155251 0 6 0 132.63804 3 6 5 0 0 4 1 2 12 NA 0 928 0 6 0 1 0 1 1 0 0 0 2542.5992 0 18 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155251 0 7 0 299.75628 4 7 6 0 1 5 1 2 6 0 0 928 0 6 0 1 1 1 1 0 0 0 2542.5992 1 15 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155251 0 8 0 NA 4 7 6 0 0 5 0 1 4 NA 0 928 0 NA 0 1 0 1 1 0 0 0 2542.5992 1 10 2542.5992 58 0 0 4 1 1 0 0 6 1 42 75 37.5 12 3 8
2 155252 0 1 0 0 3 6 5 0 0 4 1 2 6 NA 1 928 0 2 0 1 0 0 0 0 0 0 3110.4778 1 68 3110.4778 58 1 0 4 1 2 0 0 13 1 68 100 0 6 2 4
2 155252 0 2 1 0 3 6 5 0 0 4 1 2 2 NA 0 928 0 2 0 1 1 0 0 0 0 0 3110.4778 0 67 3110.4778 58 1 0 4 1 2 0 0 13 1 68 100 0 6 2 4
2 155252 0 3 0 2001.8225 2 5 4 0 0 3 1 2 12 NA 0 928 0 3 0 1 0 1 1 0 0 0 3110.4778 1 40 3110.4778 58 1 0 4 1 2 0 0 13 1 68 100 0 6 2 4
2 155253 0 1 0 1958.6712 1 3 3 1 1 NA 1 2 11 0 0 928 0 2 0 1 0 0 1 0 0 0 2992.2197 1 51 2992.2197 58 0 0 4 4 0 0 0 15 1 51 75 75 11 2 7
2 155253 0 2 1 3462.9914 1 4 3 1 1 NA 1 2 16 0 0 928 0 2 0 1 0 0 1 0 0 0 2992.2197 0 51 2992.2197 58 0 0 4 4 0 0 0 15 1 51 75 75 11 2 7
2 155253 0 3 0 3483.4673 1 4 3 1 1 NA 1 2 13 0 0 928 0 6 0 1 0 0 1 0 0 0 2992.2197 1 25 2992.2197 58 0 0 4 4 0 0 0 15 1 51 75 75 11 2 7
2 155253 0 4 0 NA 3 6 5 0 0 4 0 1 15 NA 0 928 0 6 0 1 0 0 1 0 0 0 2992.2197 1 22 2992.2197 58 0 0 4 4 0 0 0 15 1 51 75 75 11 2 7
2 155254 0 1 0 795.82822 1 4 3 1 1 NA 1 2 12 0 0 928 0 1 0 1 0 0 1 0 0 0 4043.7232 1 42 4043.7232 58 0 0 4 4 1 0 0 14 1 42 50 50 12 2 8
2 155254 0 2 1 12010.935 1 4 3 1 1 NA 1 2 17 0 0 928 0 1 0 1 0 0 1 0 0 0 4043.7232 0 40 4043.7232 58 0 0 4 4 1 0 0 14 1 42 50 50 12 2 8
2 155254 0 3 0 NA 4 7 6 0 0 5 0 1 4 NA 0 928 0 NA 0 1 0 0 1 0 0 0 4043.7232 0 10 4043.7232 58 0 0 4 4 1 0 0 14 1 42 50 50 12 2 8
2 155254 0 4 0 NA 4 7 6 0 0 5 0 1 2 NA 0 928 0 NA 0 1 0 0 1 0 0 0 4043.7232 0 8 4043.7232 58 0 0 4 4 1 0 0 14 1 42 50 50 12 2 8
2 155255 0 1 0 6430.0289 1 3 3 1 1 1 1 2 9 1 0 928 0 1 0 1 0 0 0 0 0 0 5360.1632 1 34 5360.1632 58 1 0 2 2 0 1 0 7 1 34 100 33.33334 9 2 6
2 155255 0 2 1 0 3 6 5 0 0 4 1 2 9 NA 0 928 0 1 0 1 0 0 0 0 0 0 5360.1632 0 40 5360.1632 58 1 0 2 2 0 1 0 7 1 34 100 33.33334 9 2 6
2 155255 0 3 0 2087.7843 3 6 5 0 0 4 1 2 12 NA 0 928 0 6 0 1 0 1 1 0 0 0 5360.1632 1 19 5360.1632 58 1 0 2 2 0 1 0 7 1 34 100 33.33334 9 2 6
2 155256 0 1 0 0 3 6 5 0 0 4 1 2 1 NA 1 988 0 2 0 1 1 0 0 0 0 0 1380.875 1 84 1380.875 58 1 0 3 1 0 0 0 10 1 84 50 0 1 2 3
2 155256 0 2 1 NA 3 6 5 0 0 4 0 2 7 NA 0 988 0 2 0 1 0 0 0 0 0 0 1380.875 0 77 1380.875 58 1 0 3 1 0 0 0 10 1 84 50 0 1 2 3
2 155257 0 1 0 5165.8896 1 4 3 1 1 NA 1 2 9 0 0 988 0 2 0 1 0 0 1 0 0 0 1618.9215 1 41 1618.9215 58 0 0 4 1 1 0 0 9 1 41 25 25 9 2 6
2 155257 0 2 1 NA 3 6 5 0 0 4 0 2 6 NA 0 988 0 2 0 1 0 0 0 0 0 0 1618.9215 0 40 1618.9215 58 0 0 4 1 1 0 0 9 1 41 25 25 9 2 6
2 155257 0 3 0 NA 4 7 6 0 0 5 0 1 9 NA 0 988 0 6 0 1 0 0 1 0 0 0 1618.9215 0 15 1618.9215 58 0 0 4 1 1 0 0 9 1 41 25 25 9 2 6
2 155257 0 4 0 NA 4 7 6 0 0 5 0 1 4 NA 0 988 0 NA 0 1 0 0 0 0 0 0 1618.9215 1 10 1618.9215 58 0 0 4 1 1 0 0 9 1 41 25 25 9 2 6
2 155258 0 1 0 6260.2043 1 3 3 1 1 NA 1 2 12 0 1 988 0 2 0 1 0 0 0 0 0 0 2125.1341 1 44 2125.1341 58 0 0 4 4 2.5 0 0 14 1 44 28.57143 14.28572 12 3 8
2 155258 0 2 1 NA 3 6 5 0 0 4 0 2 9 NA 0 988 0 2 0 1 0 0 0 0 0 0 2125.1341 0 31 2125.1341 58 0 0 4 4 2.5 0 0 14 1 44 28.57143 14.28572 12 3 8
2 155258 0 3 0 NA 4 7 6 0 0 5 0 1 4 NA 0 988 0 NA 0 1 0 0 0 0 0 0 2125.1341 1 10 2125.1341 58 0 0 4 4 2.5 0 0 14 1 44 28.57143 14.28572 12 3 8
2 155258 0 4 0 NA 4 7 6 0 0 5 0 1 3 NA 0 988 0 NA 0 1 0 0 0 0 0 0 2125.1341 0 9 2125.1341 58 0 0 4 4 2.5 0 0 14 1 44 28.57143 14.28572 12 3 8
2 155258 0 5 0 NA 4 7 6 0 0 5 0 1 0 NA 0 988 0 NA 0 1 0 0 0 0 0 0 2125.1341 1 5 2125.1341 58 0 0 4 4 2.5 0 0 14 1 44 28.57143 14.28572 12 3 8
2 155258 0 6 0 NA 4 7 6 0 0 5 0 2 0 NA 0 988 0 NA 0 1 1 0 0 0 0 0 2125.1341 1 3 2125.1341 58 0 0 4 4 2.5 0 0 14 1 44 28.57143 14.28572 12 3 8
2 155258 0 7 0 0 3 6 5 0 0 4 1 2 0 NA 1 988 0 5 0 1 1 0 0 0 0 0 2125.1341 1 78 2125.1341 58 0 0 4 4 2.5 0 0 14 1 44 28.57143 14.28572 12 3 8
2 155259 0 1 0 0 3 6 5 0 0 4 1 2 6 NA 1 988 0 5 0 1 0 0 0 0 0 0 1960.6936 0 70 1960.6936 58 0 0 3 0 0 0 0 9 0 70 50 0 6 3 4
2 155259 0 2 0 NA 4 7 6 0 0 5 0 1 6 NA 0 988 0 6 0 1 0 0 1 0 0 0 1960.6936 1 12 1960.6936 58 0 0 3 0 0 0 0 9 0 70 50 0 6 3 4
2 155260 0 1 0 12060.14 1 3 3 1 1 NA 1 2 12 0 0 988 0 2 0 1 0 1 1 0 0 0 3074.0797 1 34 3074.0797 58 0 0 4 3 1.5 0 0 13 1 34 20 20 12 2 8
2 155260 0 2 1 NA 3 6 5 0 0 4 0 2 13 NA 0 988 0 2 0 1 0 1 1 0 0 0 3074.0797 0 27 3074.0797 58 0 0 4 3 1.5 0 0 13 1 34 20 20 12 2 8
2 155260 0 3 0 NA 4 7 6 0 0 5 0 1 2 NA 0 988 0 NA 0 1 0 1 1 0 0 0 3074.0797 0 8 3074.0797 58 0 0 4 3 1.5 0 0 13 1 34 20 20 12 2 8
2 155260 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 988 0 NA 0 1 0 1 1 0 0 0 3074.0797 1 4 3074.0797 58 0 0 4 3 1.5 0 0 13 1 34 20 20 12 2 8
2 156243 0 1 0 0 3 6 5 0 0 4 1 2 6 NA 1 1410 0 2 0 1 0 0 0 0 0 0 4269.6588 0 68 4269.6588 58 0 0 4 1 0 0 0 12 0 68 100 50 6 2 4
2 156243 0 2 1 1686.1546 1 3 3 1 1 NA 1 2 4 0 1 1410 0 2 0 1 1 0 0 0 0 0 4269.6588 1 72 4269.6588 58 0 0 4 1 0 0 0 12 0 68 100 50 6 2 4
2 156244 0 1 0 4337.9041 1 3 3 1 1 NA 1 2 10 0 0 1410 0 2 0 1 0 0 0 0 0 0 3496.0835 1 47 3496.0835 58 0 0 4 3 1 0 0 13 1 47 50 50 10 2 6
2 156244 0 2 1 7100.3091 1 4 3 1 1 NA 1 2 16 0 0 1410 0 2 0 1 0 0 1 0 0 0 3496.0835 0 45 3496.0835 58 0 0 4 3 1 0 0 13 1 47 50 50 10 2 6
2 156244 0 3 0 NA 4 7 6 0 0 5 0 1 8 NA 0 1410 0 6 0 1 0 0 0 0 0 0 3496.0835 0 14 3496.0835 58 0 0 4 3 1 0 0 13 1 47 50 50 10 2 6
2 156244 0 4 0 NA 4 7 6 0 0 5 0 1 6 NA 0 1410 0 6 0 1 0 0 0 0 0 0 3496.0835 0 12 3496.0835 58 0 0 4 3 1 0 0 13 1 47 50 50 10 2 6
2 156245 0 1 0 3736.8565 1 3 3 1 1 NA 1 2 11 0 0 1410 0 2 0 1 0 1 1 0 0 1 2338.1762 0 40 2338.1762 58 1 0 4 2 0 0 0 12 0 40 100 50 11 2 7
2 156245 0 2 1 2673.7881 2 5 4 0 0 3 1 2 9 NA 0 1410 0 2 0 1 0 1 1 0 0 1 2338.1762 0 41 2338.1762 58 1 0 4 2 0 0 0 12 0 40 100 50 11 2 7
2 156245 0 3 0 0 1 3 3 1 1 NA 1 2 10 0 0 1410 0 6 0 1 0 1 1 0 0 1 2338.1762 1 18 2338.1762 58 1 0 4 2 0 0 0 12 0 40 100 50 11 2 7
2 156245 0 4 0 0 3 6 5 0 0 4 1 1 9 NA 0 1410 0 6 0 1 0 1 1 0 0 1 2338.1762 1 17 2338.1762 58 1 0 4 2 0 0 0 12 0 40 100 50 11 2 7
2 156246 0 1 0 5429.1177 1 3 3 1 1 NA 1 2 9 0 0 1410 0 2 0 1 0 1 1 0 0 1 22263.806 0 37 22263.806 58 1 0 4 1 0 0 0 10 0 37 100 100 9 2 6
2 156246 0 2 0 3587.9262 1 4 3 1 1 NA 1 1 14 0 0 1410 0 6 0 1 0 1 1 0 0 1 22263.806 1 20 22263.806 58 1 0 4 1 0 0 0 10 0 37 100 100 9 2 6
2 156246 0 3 0 234.01059 1 1 2 1 1 NA 1 1 12 0 0 1410 0 6 0 1 0 1 1 0 0 1 22263.806 0 18 22263.806 58 1 0 4 1 0 0 0 10 0 37 100 100 9 2 6
2 156246 0 4 1 4137.1692 1 2 3 1 1 NA 1 2 9 0 0 1410 0 2 0 1 0 1 1 0 0 1 22263.806 1 36 22263.806 58 1 0 4 1 0 0 0 10 0 37 100 100 9 2 6
2 156247 0 1 0 4804.374 1 4 3 1 1 NA 1 2 11 0 0 995 0 2 0 1 0 1 1 0 0 0 1412.885 1 47 1412.885 58 0 0 4 2 0.3333333 0 0 10 1 47 25 25 11 2 7
2 156247 0 2 1 NA 3 6 5 0 0 4 0 2 10 NA 0 995 0 2 0 1 0 1 1 0 0 0 1412.885 0 46 1412.885 58 0 0 4 2 0.3333333 0 0 10 1 47 25 25 11 2 7
2 156247 0 3 0 NA 3 6 5 0 0 4 0 1 10 NA 0 995 0 6 0 1 0 0 1 0 0 0 1412.885 0 16 1412.885 58 0 0 4 2 0.3333333 0 0 10 1 47 25 25 11 2 7
2 156247 0 4 0 NA 4 7 6 0 0 5 0 1 10 NA 0 995 0 6 0 1 0 0 1 0 0 0 1412.885 1 15 1412.885 58 0 0 4 2 0.3333333 0 0 10 1 47 25 25 11 2 7
2 156248 0 1 0 15349.185 1 4 2 1 1 1 1 2 10 0 0 995 0 1 0 1 0 0 1 0 0 0 10023.368 1 23 10023.368 58 0 0 4 4 0 0 0 14 1 23 100 100 10 2 7
2 156248 0 2 1 4587.2931 1 3 3 1 1 NA 1 2 9 0 0 995 0 1 0 1 0 0 1 0 0 0 10023.368 0 21 10023.368 58 0 0 4 4 0 0 0 14 1 23 100 100 10 2 7
2 156249 0 1 0 7506.8344 1 4 2 1 1 NA 1 2 17 0 0 995 0 2 0 1 0 0 1 0 0 0 3965.6703 1 28 3965.6703 58 0 0 4 2 0 0 0 11 1 28 100 50 17 2 10
2 156249 0 2 1 167.44002 3 6 5 0 0 4 1 1 17 NA 0 995 0 2 0 1 0 1 1 0 0 0 3965.6703 0 27 3965.6703 58 0 0 4 2 0 0 0 11 1 28 100 50 17 2 10
2 156250 0 1 0 0 3 6 5 0 0 4 1 2 6 NA 0 995 0 2 0 1 0 0 0 0 0 1 779.89984 0 63 779.89984 58 1 0 2 1 1 0 0 8 0 63 50 0 6 2 4
2 156250 0 2 1 NA 2 5 4 0 0 3 0 2 2 NA 0 995 0 2 0 1 1 0 0 0 0 1 779.89984 1 67 779.89984 58 1 0 2 1 1 0 0 8 0 63 50 0 6 2 4
2 156251 0 1 0 1666.1726 1 3 3 1 1 NA 1 2 12 0 0 995 0 2 0 1 0 1 1 0 0 0 1308.0761 1 41 1308.0761 58 1 0 4 1 1 0 0 11 1 41 50 25 12 2 6
2 156251 0 2 1 0 3 6 5 0 0 4 1 2 12 NA 0 995 0 2 0 1 0 1 1 0 0 0 1308.0761 0 42 1308.0761 58 1 0 4 1 1 0 0 11 1 41 50 25 12 2 6
2 156251 0 3 0 NA 4 7 6 0 0 5 0 1 9 NA 0 995 0 6 0 1 0 0 1 0 0 0 1308.0761 0 15 1308.0761 58 1 0 4 1 1 0 0 11 1 41 50 25 12 2 6
2 156251 0 4 0 NA 4 7 6 0 0 5 0 1 0 NA 0 995 0 NA 0 1 0 1 1 0 0 0 1308.0761 1 4 1308.0761 58 1 0 4 1 1 0 0 11 1 41 50 25 12 2 6
2 156252 0 1 0 2802.5515 1 2 3 1 1 NA 1 2 4 0 0 1007 0 2 0 1 1 1 1 0 0 1 1749.8673 1 71 1749.8673 58 0 1 2 0 2 0 0 6 1 71 66.66667 33.33334 4 3 3
2 156252 0 2 1 NA 3 6 5 0 0 4 0 2 2 NA 0 1007 0 2 0 1 1 1 1 0 0 1 1749.8673 0 69 1749.8673 58 0 1 2 0 2 0 0 6 1 71 66.66667 33.33334 4 3 3
2 156252 0 3 0 0 3 6 5 0 0 4 1 1 15 NA 0 1007 0 6 0 1 0 0 0 0 0 1 1749.8673 0 21 1749.8673 58 0 1 2 0 2 0 0 6 1 71 66.66667 33.33334 4 3 3
2 156253 0 1 0 13926.853 1 3 3 1 1 1 1 2 10 1 0 1007 0 2 1 1 0 0 0 1 0 0 2775.4432 1 39 2775.4432 58 0 1 2 4 1.333333 0 0 12 1 39 42.85714 28.57143 10 3 7
2 156253 0 2 1 450.29571 1 3 3 1 1 NA 1 2 6 0 0 1007 0 2 1 1 0 0 0 1 0 0 2775.4432 0 32 2775.4432 58 0 1 2 4 1.333333 0 0 12 1 39 42.85714 28.57143 10 3 7
2 156253 0 3 0 NA 4 7 6 0 0 5 0 1 9 NA 0 1007 0 6 1 1 0 0 0 1 0 0 2775.4432 0 15 2775.4432 58 0 1 2 4 1.333333 0 0 12 1 39 42.85714 28.57143 10 3 7
2 156253 0 4 0 NA 4 7 6 0 0 5 0 1 8 NA 0 1007 0 6 1 1 0 0 0 1 0 0 2775.4432 0 14 2775.4432 58 0 1 2 4 1.333333 0 0 12 1 39 42.85714 28.57143 10 3 7
2 156253 0 5 0 NA 4 7 6 0 0 5 0 1 5 NA 0 1007 0 6 1 1 0 0 0 1 0 0 2775.4432 0 12 2775.4432 58 0 1 2 4 1.333333 0 0 12 1 39 42.85714 28.57143 10 3 7
2 156253 0 7 0 0 3 6 5 0 0 4 1 2 0 NA 0 1007 1 3 1 1 1 0 1 1 0 0 2775.4432 0 63 2775.4432 58 0 1 2 4 1.333333 0 0 12 1 39 42.85714 28.57143 10 3 7
2 156254 0 1 0 0 1 3 3 1 1 NA 1 2 9 0 1 1007 0 1 0 1 0 0 0 0 0 0 2366.8843 1 37 2366.8843 58 0 0 2 3 0.6666667 0 0 8 1 37 40 60 9 2 6
2 156254 0 2 1 5429.9435 1 3 3 1 1 NA 1 2 6 0 0 1007 0 1 0 1 0 0 0 0 0 0 2366.8843 0 34 2366.8843 58 0 0 2 3 0.6666667 0 0 8 1 37 40 60 9 2 6
2 156254 0 3 0 0 1 3 3 1 1 NA 0 2 12 0 0 1007 0 6 0 1 0 0 0 0 0 0 2366.8843 0 18 2366.8843 58 0 0 2 3 0.6666667 0 0 8 1 37 40 60 9 2 6
2 156254 0 4 0 NA 4 7 6 0 0 5 0 1 6 NA 0 1007 0 6 0 1 0 0 0 0 0 0 2366.8843 1 12 2366.8843 58 0 0 2 3 0.6666667 0 0 8 1 37 40 60 9 2 6
2 156254 0 5 0 NA 4 7 6 0 0 5 0 1 4 NA 0 1007 0 NA 0 1 0 0 0 0 0 0 2366.8843 0 10 2366.8843 58 0 0 2 3 0.6666667 0 0 8 1 37 40 60 9 2 6
2 156255 0 1 0 8346.9391 1 4 2 1 1 NA 1 2 17 0 0 1007 0 2 0 1 0 1 1 0 0 0 3264.7265 1 54 3264.7265 58 0 0 4 2 0.5 0 0 12 1 54 66.66667 33.33334 17 2 10
2 156255 0 2 1 450.51917 3 6 5 0 0 4 1 2 12 NA 0 1007 0 2 0 1 0 1 1 0 0 0 3264.7265 0 43 3264.7265 58 0 0 4 2 0.5 0 0 12 1 54 66.66667 33.33334 17 2 10
2 156255 0 3 0 NA 4 7 6 0 0 5 0 1 10 NA 0 1007 0 6 0 1 0 0 1 0 0 0 3264.7265 1 15 3264.7265 58 0 0 4 2 0.5 0 0 12 1 54 66.66667 33.33334 17 2 10
2 156256 0 1 0 7940.5876 1 2 3 1 1 NA 1 2 8 0 0 1007 0 2 0 1 0 0 1 0 0 0 1950.8352 1 35 1950.8352 58 0 0 4 2 0.6666667 0 0 11 1 35 20 20 8 2 5
